word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved
承知,しょうちする,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,to consent,same-writing-different-reading,,しょうち,,,,,no
食事,しょくじする,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,to have a meal,same-writing-different-reading,,しょくじ,,,,,no
所々,しょしょ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,here and there; some parts (of something),same-writing-different-reading|same-jmdict-entry,,ところどころ,所々,ところどころ,N2,しょしょ|ところどころ|処々|処処|所々|所所,yes
庶務,しょむ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,general affairs,fully-absent,,,,,,,yes
使用人,しようにん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,employee; servant,fully-absent,,,,,,,yes
知合い,しりあい,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,acquaintance,same-reading-different-writing|same-jmdict-entry,知り合い,,知り合い,しりあい,N3,しりあい|知りあい|知り合|知り合い|知合|知合い,yes
しわ (かおの～),しわ (かおの～),N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,皱纹,fully-absent,,,,,,,no
新婚,しんこん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,newly-wed,fully-absent,,,,,,,yes
信ずる,しんずる,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to believe; to believe in; to place trust in,fully-absent,,,,,,,yes
寝台,しんだい,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,bed; couch,fully-absent,,,,,,,yes
進度,しんど,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,progress,same-reading-different-writing,深度|震度,,,,,,yes
信任,しんにん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,trust; confidence; credence,fully-absent,,,,,,,yes
審判,しんばん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,refereeing; trial; judgement,same-writing-different-reading|same-jmdict-entry,,しんぱん,審判,しんぱん,N2,しんばん|しんぱん|審判,yes
心配,しんぱいする,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,to worry,same-writing-different-reading,,しんぱい,,,,,no
針路,しんろ,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,course; direction; compass bearing,same-reading-different-writing,進路,,,,,,yes
地形,じぎょう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,terrain; geographical features; topography,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,事業,ちけい,地形,ちけい,N1,じぎょう|ちけい|地形,yes
自首,じしゅ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,surrender; give oneself up,same-reading-different-writing,自主,,,,,,yes
辞職,じしょく,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,resignation,fully-absent,,,,,,,yes
十分,じっぷん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,10 minutes,same-writing-different-reading,,じゅうぶん,,,,,yes
じゃ; じゃあ,じゃ; じゃあ,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,"well, well then",fully-absent,,,,,,,no
じゃあ,じゃあ,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",waller,waller-derived,1,kana/loanword,well then…,same-jmdict-entry,,,じゃ,じゃ,N5,じゃ|じゃあ,yes
じゃま,じゃま,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",waller,waller-derived,1,kana/loanword,"hindrance,intrusion",same-reading-different-writing|same-jmdict-entry,邪魔,,邪魔,じゃま,N3,じゃま|邪魔,yes
じゃん拳,じゃんけん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,rock-scissors-paper game,same-reading-different-writing|same-jmdict-entry,じゃんけん,,じゃんけん,じゃんけん,N2,じゃんけん|じゃん拳|ジャンケン|ジャン拳,yes
住,じゅう,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,dwelling; living,same-reading-different-writing,中|十|銃,,,,,,yes
重～,じゅう～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,heavy ~,fully-absent,,,,,,,no
十字路,じゅうじろ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,crossroads,fully-absent,,,,,,,yes
じゅうたん (カーペット),じゅうたん (カーペット),N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,carpet,fully-absent,,,,,,,no
十,じゅう とお,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt,waller-derived,1,lexical,ten,same-writing-different-reading,,じゅう|とお,,,,,no
重複,じゅうふく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,duplication; repetition; overlapping,same-writing-different-reading|same-jmdict-entry,,ちょうふく,重複,ちょうふく,N1,じゅうふく|ちょうふく|重復|重複,yes
重宝,じゅうほう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,priceless treasure; convenience; usefulness,same-writing-different-reading|same-jmdict-entry,,ちょうほう,重宝,ちょうほう,N1,じゅうほう|ちょうほう|重宝,yes
準急,じゅんきゅう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,local express (train  slower than an express),fully-absent,,,,,,,yes
準ずる,じゅんずる,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to apply correspondingly; to correspond to; to be proportionate to,fully-absent,,,,,,,yes
準備,じゅんびする,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,to prepare,same-writing-different-reading,,じゅんび,,,,,no
助,じょ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,help; rescue; assistant,fully-absent,,,,,,,yes
女～,じょ～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,things done by women,fully-absent,,,,,,,no
尉,じょう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,jailer; old man; rank,same-reading-different-writing,上|場|嬢|情|畳,,,,,,yes
状,じょう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,shape,same-reading-different-writing,上|場|嬢|情|畳,,,,,,yes
乗客,じょうかく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,passenger,same-writing-different-reading|same-jmdict-entry,,じょうきゃく,乗客,じょうきゃく,N2,じょうかく|じょうきゃく|乗客,yes
情緒,じょうしょ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,emotion; feeling,same-writing-different-reading|same-jmdict-entry,,じょうちょ,情緒,じょうちょ,N1,じょうしょ|じょうちょ|情緒,yes
蒸溜,じょうりゅう,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,distillation,same-reading-different-writing|same-jmdict-entry,上流|蒸留,,蒸留,じょうりゅう,N1,じょうりゅう|蒸溜|蒸留|蒸餾,yes
助教授,じょきょうじゅ,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,assistant professor,fully-absent,,,,,,,yes
女史,じょし,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,Ms.,same-reading-different-writing,助詞|女子,,,,,,yes
人目,じんもく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,glimpse; public gaze,same-writing-different-reading|same-jmdict-entry,,ひとめ,人目,ひとめ,N1,じんもく|ひとめ|人目|人眼,yes
Ｇパン,ジーパン,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,"jeans (lit: jeans pants), dungarees",same-reading-different-writing|same-jmdict-entry,ジーパン,,ジーパン,ジーパン,N1,ジーパン|Ｇパン,yes
粋,すい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,essence,same-writing-different-reading,,いき,,,,,no
水気,すいき,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,1.  moisture; dampness; vapor,same-writing-different-reading|same-jmdict-entry,,みずけ,水気,みずけ,N1,すいき|みずけ|水け|水気,yes
水洗,すいせん,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,flushing,same-reading-different-writing,推薦,,,,,,yes
水田,すいでん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,(water-filled) paddy field,fully-absent,,,,,,,yes
水曜,すいよう,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",openjlpt|waller,waller-derived,1,lexical,Wednesday,fully-absent,,,,,,,yes
崇拝,すうはい,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,worship; adoration; admiration,fully-absent,,,,,,,yes
過ぎ,すぎ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,past; after,same-reading-different-writing,杉,,,,,,yes
すくう (みずを～),すくう (みずを～),N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,to scoop,fully-absent,,,,,,,no
すくなくとも,すくなくとも,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,at least,same-reading-different-writing|same-jmdict-entry,少なくとも,,少なくとも,すくなくとも,N2,すくなくとも|少くとも|少なくとも|尠くとも,yes
すぐに,すぐに,N5,"{""N5"": 2}","{""community-independent"": ""N5"", ""waller-derived"": ""N5""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,Instantly,fully-absent,,,,,,,yes
すてき,すてき,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"lovely,dreamy,beautiful,great",same-reading-different-writing|same-jmdict-entry,素敵,,素敵,すてき,N3,すてき|ステキ|素敵|素的|素適,yes
棄てる,すてる,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",waller,waller-derived,1,lexical,,same-reading-different-writing|same-jmdict-entry,捨てる,,捨てる,すてる,N4,すてる|捨てる|棄てる,yes
スト,スト,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,(abbr.) strike,fully-absent,,,,,,,yes
清ます,すます,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"to clear, to make clear, to listen for",same-reading-different-writing|same-jmdict-entry,済ます|澄ます,,澄ます,すます,N1,すます|清ます|澄ます,yes
角,すみ,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,horn,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,墨|済み|炭|隅,かく|かど|つの,隅,すみ,N1,すま|すみ|角|隅,yes
すみません (かん),すみません (かん),N3,"{""N3"": 1}","{""community-independent"": ""N3""}",wordmaster,community-independent,1,lexical,对不起,fully-absent,,,,,,,no
済みません,すみません,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,fixed-expression/conjugated,sorry; excuse me,same-reading-different-writing|same-jmdict-entry,すみません,,すみません,すみません,N5,すみません|スミマセン|済みません,yes
すみやか,すみやか,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,speedy,same-reading-different-writing|same-jmdict-entry,速やか,,速やか,すみやか,N1,すみやか|速やか,yes
清む,すむ,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,lexical,清澈,same-reading-different-writing|same-jmdict-entry,住む|済む|澄む,,澄む,すむ,N1,すむ|清む|澄む,yes
天皇,すめらぎ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,Emperor of Japan,same-writing-different-reading,,てんのう,,,,,yes
掏摸,すり,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",openjlpt|waller,waller-derived,1,lexical,pickpocket,same-reading-different-writing|same-jmdict-entry,すり|刷り,,すり,すり,N4,すり|スリ|掏児|掏摸,yes
剃る,する,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,to shave,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,する|刷る|掏る|擦る,そる,する|剃る,する|そる,N2|N5,する|そる|剃る,yes
為る,する,N5,"{""N3"": 1, ""N5"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N5""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to change; to be of use; to reach to,same-reading-different-writing|same-jmdict-entry,する|刷る|掏る|擦る,,する,する,N5,する|為る,yes
すれちがい,すれちがい,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,chance encounter,same-reading-different-writing|same-jmdict-entry,擦れ違い,,擦れ違い,すれちがい,N2,すれちがい|すれ違い|擦れ違い,yes
すれちがう,すれちがう,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",waller,waller-derived,1,kana/loanword,"to pass by one another,to disagree",same-reading-different-writing|same-jmdict-entry,すれ違う|擦れ違う,,すれ違う|擦れ違う,すれちがう,N2,すれちがう|すれ違う|擦れ違う,yes
スーパー (マーケット),スーパー (マーケット),N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,超市,fully-absent,,,,,,,no
ずいぶん,ずいぶん,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",waller,waller-derived,1,kana/loanword,extremely,same-reading-different-writing|same-jmdict-entry,随分,,随分,ずいぶん,N3,ずいぶん|ずい分|随分|隨分,yes
ずうっと,ずうっと,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"all the time, all the way",same-jmdict-entry,,,ずっと,ずっと,N5,ずうっと|ずっと|ずーっと,yes
ずらっと,ずらっと,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"in a line, in a row",fully-absent,,,,,,,yes
狡い,ずるい,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,sly; cunning,same-reading-different-writing|same-jmdict-entry,ずるい,,ずるい,ずるい,N3,こすい|ずるい|ズルい|ズルイ|狡い,yes
制,せい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,system; organization; imperial command,same-reading-different-writing|same-jmdict-entry,せい|姓|性|正|生|精|背,,せい,せい,N5,せい|制,yes
所為,せい,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,cause; reason; fault,same-reading-different-writing|same-jmdict-entry,せい|姓|性|正|生|精|背,,せい,せい,N5,せい|せえ|所為,yes
製,せい,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,-made; make,same-reading-different-writing|same-jmdict-entry,せい|姓|性|正|生|精|背,,せい,せい,N5,せい|製,yes
生活,せいかつする,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,to live,same-writing-different-reading,,せいかつ,,,,,no
生産,せいさんする,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,to produce,same-writing-different-reading,,せいさん,,,,,no
生長,せいちょう,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,growth; increment,same-reading-different-writing,成長|清澄|清聴,,,,,,yes
製鉄,せいてつ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,iron manufacture,fully-absent,,,,,,,yes
伜,せがれ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,son; my son,same-reading-different-writing|same-jmdict-entry,倅,,倅,せがれ,N1,せがれ|伜|倅|忰|悴,yes
世辞,せじ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,flattery; compliment,fully-absent,,,,,,,yes
せっけん,せっけん,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",waller,waller-derived,1,kana/loanword,soap,same-reading-different-writing|same-jmdict-entry,席巻|接見|石けん|石鹸|石鹸[けん],,席巻|接見|石けん|石鹸,せっけん,N1|N3|N5,せっけん|席巻|席捲|接見|石けん|石鹸|石鹼,yes
世論,せろん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,public opinion,same-writing-different-reading|same-jmdict-entry,,よろん,世論,よろん,N1,せいろん|せろん|よろん|世論|輿論,yes
世話,せわする,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,to look after,same-writing-different-reading,,せわ,,,,,no
先,せん,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"priority, precedence, previous",same-reading-different-writing|same-writing-different-reading,仙|千|栓|線|選|銭,さき,,,,,no
前,せん,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,before,same-reading-different-writing|same-writing-different-reading,仙|千|栓|線|選|銭,ぜん|まえ,,,,,no
宣教,せんきょう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,religious mission,fully-absent,,,,,,,yes
戦災,せんさい,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,war damage,same-reading-different-writing,繊細,,,,,,yes
専制,せんせい,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,despotism; autocracy,same-reading-different-writing,先生|宣誓,,,,,,yes
先先月,せんせんげつ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,month before last,same-reading-different-writing|same-jmdict-entry,先々月,,先々月,せんせんげつ,N2,せんせんげつ|先々月|先先月,yes
先先週,せんせんしゅう,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,week before last,same-reading-different-writing|same-jmdict-entry,先々週,,先々週,せんせんしゅう,N1,せんせんしゅう|先々週|先先週,yes
船舶,せんぱく,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,ship,same-reading-different-writing,浅薄,,,,,,yes
税,ぜい,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",waller|wordmaster,community-independent|waller-derived,2,lexical,tax,fully-absent,,,,,,,yes
税務署,ぜいむしょ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,tax office,fully-absent,,,,,,,yes
ゼミ,ゼミ,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,(n) seminar,fully-absent,,,,,,,yes
膳,ぜん,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,(small) table; tray; meal,same-reading-different-writing,全|前|善|禅,,,,,,yes
前～,ぜん～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,"former, late ~, past ~",fully-absent,,,,,,,no
全集,ぜんしゅう,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,complete works,fully-absent,,,,,,,yes
そう; そうです,そう; そうです,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,是; 是的,fully-absent,,,,,,,no
然う,そう,N3,"{""N3"": 1}","{""waller-derived"": ""N3""}",waller,waller-derived,1,lexical,so,same-reading-different-writing|same-jmdict-entry,そう|僧|双|層|想|沿う|添う|総,,そう,そう,N5,そう|然う,yes
相,そう,N3,"{""N3"": 1}","{""community-independent"": ""N3""}",wordmaster,community-independent,1,lexical,"aspect, phase, countenance",same-reading-different-writing|same-writing-different-reading,そう|僧|双|層|想|沿う|添う|総,あい|しょう,,,,,no
総～,そう～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,总～,fully-absent,,,,,,,no
そうして; そして,そうして; そして,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,然后,fully-absent,,,,,,,no
然うして,そうして,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,and; like that,same-reading-different-writing|same-jmdict-entry,そうして,,そうして,そうして,N5,そうして|然うして,yes
掃除,そうじ (する),N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,打扫,same-writing-different-reading,,そうじ,,,,,no
掃除,そうじする,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt,waller-derived,1,lexical,to clean; to sweep,same-writing-different-reading,,そうじ,,,,,no
相談,そうだんする,N4,"{""N4"": 2}","{""community-independent"": ""N4"", ""waller-derived"": ""N4""}",openjlpt|wordmaster,community-independent|waller-derived,2,lexical,to discuss,same-writing-different-reading,,そうだん,,,,,no
そうっと,そうっと,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"softly, cautiously, gently",same-jmdict-entry,,,そっと,そっと,N3,そうっと|そおっと|そっと|そーっと,yes
其処,そこ,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt|waller,waller-derived,1,lexical,that place; there,same-reading-different-writing|same-jmdict-entry,そこ|底,,そこ,そこ,N5,そこ|其処|其所,yes
其処で,そこで,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,so (conj); accordingly; now,same-reading-different-writing|same-jmdict-entry,そこで,,そこで,そこで,N3,そこで|其処で,yes
損う,そこなう,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"to harm, to hurt",same-reading-different-writing|same-jmdict-entry,損なう,,損なう,そこなう,N2,そこなう|害う|損う|損なう,yes
其処ら,そこら,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,everywhere; somewhere; approximately,same-reading-different-writing|same-jmdict-entry,そこら,,そこら,そこら,N2,そこら|其処ら,yes
然して,そして,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,and,same-reading-different-writing|same-jmdict-entry,そして,,そして,そして,N5,しかして|そして|然して|而して,yes
其方,そちら,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,over there; the other,same-reading-different-writing|same-jmdict-entry,そちら,,そちら|そっち,そちら|そっち,N5,そちら|そっち|其方,yes
素っ気無い,そっけない,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"cold, short, curt, blunt",same-reading-different-writing|same-jmdict-entry,そっけない|素っ気ない,,そっけない|素っ気ない,そっけない,N1,そっけない|素っ気ない|素っ気無い|素気ない|素気無い,yes
卒直,そっちょく,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,frankness; candour; openheartedness,same-reading-different-writing|same-jmdict-entry,率直,,率直,そっちょく,N2,そっちょく|卒直|率直,yes
外方,そっぽ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,look (or turn) the other way,same-reading-different-writing|same-jmdict-entry,そっぽ,,そっぽ,そっぽ,N1,そっぽ|外方,yes
具える,そなえる,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to be furnished with,same-reading-different-writing|same-jmdict-entry,供える|備える,,備える,そなえる,N2,そなえる|備える|具える,yes
